Date,AEM,AI,AMD,ARBE,ASML,CHYM,GOOGL,INGM,IONQ,MRVL,MSFT,MU,NVDA,PLUG,RDDT,RGTI,SMR,VERU
2011-07-12,50.13,0.0,6.43,0.0,33.38,0.0,13.28,0.0,0.0,12.63,20.57,7.14,0.34,2.08,0.0,0.0,0.0,4.47
2011-07-13,51.03,0.0,6.48,0.0,33.19,0.0,13.39,0.0,0.0,12.56,20.64,7.32,0.34,2.22,0.0,0.0,0.0,4.49
2011-07-14,50.24,0.0,6.44,0.0,32.48,0.0,13.16,0.0,0.0,12.52,20.52,7.12,0.32,2.28,0.0,0.0,0.0,4.46
2011-07-15,50.67,0.0,6.43,0.0,32.85,0.0,14.87,0.0,0.0,12.68,20.76,7.24,0.32,2.3,0.0,0.0,0.0,4.44
2011-07-18,51.19,0.0,6.18,0.0,32.74,0.0,14.8,0.0,0.0,12.48,20.61,7.06,0.32,2.27,0.0,0.0,0.0,4.37
2011-07-19,49.45,0.0,6.48,0.0,33.98,0.0,14.99,0.0,0.0,12.95,21.35,7.34,0.33,2.28,0.0,0.0,0.0,4.38
2011-07-20,49.48,0.0,6.6,0.0,34.07,0.0,14.81,0.0,0.0,12.86,20.98,7.42,0.32,2.44,0.0,0.0,0.0,4.39
2011-07-21,48.86,0.0,6.5,0.0,35.48,0.0,15.1,0.0,0.0,12.92,21.01,7.47,0.34,2.34,0.0,0.0,0.0,4.43
2011-07-22,49.35,0.0,7.75,0.0,36.15,0.0,15.38,0.0,0.0,13.08,21.34,7.9,0.34,2.37,0.0,0.0,0.0,4.36
2011-07-25,48.34,0.0,7.63,0.0,35.81,0.0,15.4,0.0,0.0,13.04,21.63,7.71,0.34,2.26,0.0,0.0,0.0,4.28
2011-07-26,48.65,0.0,7.66,0.0,36.15,0.0,15.49,0.0,0.0,13.24,21.77,7.68,0.33,2.27,0.0,0.0,0.0,4.24
2011-07-27,46.94,0.0,7.51,0.0,35.65,0.0,15.11,0.0,0.0,12.83,21.19,7.26,0.32,2.22,0.0,0.0,0.0,4.21
2011-07-28,44.27,0.0,7.42,0.0,34.2,0.0,15.2,0.0,0.0,12.78,21.49,7.25,0.32,2.19,0.0,0.0,0.0,4.18
2011-07-29,43.43,0.0,7.34,0.0,34.12,0.0,15.02,0.0,0.0,12.64,21.24,7.2,0.32,2.35,0.0,0.0,0.0,4.18
2011-08-01,44.18,0.0,7.22,0.0,33.65,0.0,15.09,0.0,0.0,12.68,21.14,7.24,0.33,2.24,0.0,0.0,0.0,4.13
2011-08-02,44.88,0.0,7.11,0.0,32.9,0.0,14.74,0.0,0.0,12.17,20.77,6.88,0.33,2.12,0.0,0.0,0.0,4.05
2011-08-03,45.48,0.0,7.16,0.0,33.46,0.0,14.95,0.0,0.0,12.16,20.87,6.83,0.34,2.17,0.0,0.0,0.0,4.11
2011-08-04,42.93,0.0,6.5,0.0,31.79,0.0,14.37,0.0,0.0,11.48,20.11,6.25,0.31,1.93,0.0,0.0,0.0,4.06
2011-08-05,43.9,0.0,6.56,0.0,31.99,0.0,14.4,0.0,0.0,11.11,19.91,6.16,0.3,1.85,0.0,0.0,0.0,4.07
2011-08-08,44.52,0.0,5.94,0.0,29.75,0.0,13.58,0.0,0.0,10.2,18.98,5.58,0.27,1.7,0.0,0.0,0.0,3.84
2011-08-09,47.14,0.0,6.18,0.0,32.11,0.0,14.26,0.0,0.0,10.22,19.83,6.05,0.3,1.47,0.0,0.0,0.0,4.14
2011-08-10,48.76,0.0,5.85,0.0,31.11,0.0,13.66,0.0,0.0,10.18,18.76,5.59,0.28,1.4,0.0,0.0,0.0,3.86
2011-08-11,49.0,0.0,6.17,0.0,33.33,0.0,13.98,0.0,0.0,10.77,19.53,6.22,0.31,1.57,0.0,0.0,0.0,3.94
2011-08-12,48.71,0.0,6.21,0.0,33.94,0.0,14.02,0.0,0.0,10.73,19.46,6.04,0.3,1.68,0.0,0.0,0.0,3.9
2011-08-15,50.41,0.0,6.43,0.0,34.27,0.0,13.86,0.0,0.0,11.09,19.77,6.33,0.31,1.82,0.0,0.0,0.0,4.0
2011-08-16,49.6,0.0,6.34,0.0,33.55,0.0,13.41,0.0,0.0,11.04,19.77,6.14,0.3,1.83,0.0,0.0,0.0,3.81
2011-08-17,49.87,0.0,6.14,0.0,33.48,0.0,13.26,0.0,0.0,10.96,19.7,5.97,0.29,1.8,0.0,0.0,0.0,3.82
2011-08-18,49.52,0.0,5.79,0.0,31.63,0.0,12.56,0.0,0.0,10.21,19.24,5.51,0.27,1.62,0.0,0.0,0.0,3.79
2011-08-19,51.08,0.0,5.98,0.0,31.48,0.0,12.21,0.0,0.0,10.82,18.76,5.13,0.27,1.58,0.0,0.0,0.0,3.81
2011-08-22,53.2,0.0,6.05,0.0,31.55,0.0,12.39,0.0,0.0,10.71,18.71,5.14,0.27,1.59,0.0,0.0,0.0,3.82
2011-08-23,51.75,0.0,6.5,0.0,33.14,0.0,12.91,0.0,0.0,11.13,19.28,5.53,0.3,1.61,0.0,0.0,0.0,4.03
2011-08-24,51.19,0.0,6.34,0.0,33.04,0.0,13.02,0.0,0.0,11.15,19.42,5.18,0.3,1.75,0.0,0.0,0.0,4.14
2011-08-25,52.46,0.0,6.37,0.0,31.6,0.0,12.94,0.0,0.0,10.77,19.17,5.25,0.29,1.7,0.0,0.0,0.0,3.9
2011-08-26,53.48,0.0,6.49,0.0,33.01,0.0,13.11,0.0,0.0,11.0,19.7,5.53,0.3,1.67,0.0,0.0,0.0,3.93
2011-08-29,53.57,0.0,6.83,0.0,34.26,0.0,13.41,0.0,0.0,11.23,20.16,6.01,0.31,1.76,0.0,0.0,0.0,4.11
2011-08-30,54.3,0.0,6.84,0.0,33.45,0.0,13.45,0.0,0.0,11.28,20.46,5.81,0.31,1.71,0.0,0.0,0.0,4.09
2011-08-31,53.94,0.0,6.83,0.0,33.76,0.0,13.46,0.0,0.0,11.22,20.75,5.77,0.31,1.82,0.0,0.0,0.0,3.9
2011-09-01,53.97,0.0,6.68,0.0,33.14,0.0,13.25,0.0,0.0,11.11,20.45,5.61,0.3,1.78,0.0,0.0,0.0,3.81
2011-09-02,55.51,0.0,6.32,0.0,32.47,0.0,13.06,0.0,0.0,11.0,20.13,5.37,0.3,1.77,0.0,0.0,0.0,3.71
2011-09-06,55.05,0.0,6.27,0.0,32.02,0.0,12.99,0.0,0.0,10.94,19.9,5.54,0.3,1.69,0.0,0.0,0.0,3.74
2011-09-07,55.64,0.0,6.76,0.0,33.15,0.0,13.28,0.0,0.0,11.52,20.28,5.92,0.33,1.73,0.0,0.0,0.0,3.71
2011-09-08,56.15,0.0,6.81,0.0,32.69,0.0,13.31,0.0,0.0,11.46,20.45,6.1,0.33,1.77,0.0,0.0,0.0,3.69
2011-09-09,55.44,0.0,6.52,0.0,32.64,0.0,13.06,0.0,0.0,11.68,20.08,6.2,0.32,1.71,0.0,0.0,0.0,3.61
2011-09-12,54.51,0.0,6.71,0.0,33.47,0.0,13.19,0.0,0.0,12.27,20.2,6.53,0.33,1.72,0.0,0.0,0.0,3.64
2011-09-13,54.76,0.0,6.96,0.0,34.14,0.0,13.17,0.0,0.0,12.44,20.31,6.7,0.33,1.78,0.0,0.0,0.0,3.67
2011-09-14,54.1,0.0,7.21,0.0,34.95,0.0,13.24,0.0,0.0,12.62,20.67,7.03,0.35,1.77,0.0,0.0,0.0,3.77
2011-09-15,53.16,0.0,7.34,0.0,34.82,0.0,13.5,0.0,0.0,12.97,21.05,6.88,0.36,1.85,0.0,0.0,0.0,3.64
2011-09-16,53.45,0.0,7.2,0.0,35.03,0.0,13.6,0.0,0.0,12.94,21.15,6.87,0.35,1.96,0.0,0.0,0.0,3.71
2011-09-19,53.03,0.0,6.92,0.0,34.47,0.0,13.6,0.0,0.0,13.0,21.23,6.72,0.35,1.89,0.0,0.0,0.0,3.67
2011-09-20,54.04,0.0,6.74,0.0,34.11,0.0,13.6,0.0,0.0,12.81,21.05,6.69,0.34,1.93,0.0,0.0,0.0,3.61
2011-09-21,53.26,0.0,6.48,0.0,34.23,0.0,13.41,0.0,0.0,12.68,20.27,6.46,0.33,1.94,0.0,0.0,0.0,3.61
2011-09-22,50.12,0.0,6.12,0.0,33.19,0.0,12.95,0.0,0.0,12.43,19.55,6.28,0.31,1.78,0.0,0.0,0.0,3.61
2011-09-23,47.43,0.0,6.17,0.0,33.67,0.0,13.07,0.0,0.0,13.05,19.55,6.5,0.32,1.75,0.0,0.0,0.0,3.69
2011-09-26,48.57,0.0,6.4,0.0,34.6,0.0,13.23,0.0,0.0,13.09,19.84,6.43,0.32,1.75,0.0,0.0,0.0,3.71
2011-09-27,47.99,0.0,6.49,0.0,35.53,0.0,13.42,0.0,0.0,12.99,20.02,6.31,0.32,1.82,0.0,0.0,0.0,3.93
2011-09-28,45.79,0.0,6.15,0.0,34.43,0.0,13.16,0.0,0.0,12.7,19.95,5.98,0.31,1.75,0.0,0.0,0.0,3.64
2011-09-29,46.73,0.0,5.31,0.0,34.5,0.0,13.12,0.0,0.0,12.76,19.85,5.73,0.3,1.8,0.0,0.0,0.0,3.72
2011-09-30,46.47,0.0,5.08,0.0,33.06,0.0,12.81,0.0,0.0,12.39,19.42,4.92,0.29,1.82,0.0,0.0,0.0,3.7
2011-10-03,45.54,0.0,4.53,0.0,32.06,0.0,12.33,0.0,0.0,12.07,19.13,4.23,0.27,1.73,0.0,0.0,0.0,3.57
2011-10-04,44.06,0.0,4.72,0.0,33.59,0.0,12.49,0.0,0.0,12.41,19.77,4.41,0.3,1.6,0.0,0.0,0.0,3.75
2011-10-05,45.03,0.0,4.83,0.0,33.43,0.0,12.55,0.0,0.0,12.79,20.2,4.83,0.31,1.78,0.0,0.0,0.0,3.82
2011-10-06,46.39,0.0,4.85,0.0,34.05,0.0,12.8,0.0,0.0,13.16,20.55,4.84,0.32,1.87,0.0,0.0,0.0,3.87
2011-10-07,44.67,0.0,4.73,0.0,34.78,0.0,12.81,0.0,0.0,13.09,20.48,4.83,0.32,1.79,0.0,0.0,0.0,3.87
2011-10-10,45.82,0.0,4.84,0.0,35.39,0.0,13.36,0.0,0.0,13.37,21.01,5.04,0.34,1.79,0.0,0.0,0.0,4.02
2011-10-11,45.96,0.0,4.86,0.0,34.62,0.0,13.51,0.0,0.0,13.06,21.06,5.08,0.34,1.76,0.0,0.0,0.0,4.04
2011-10-12,46.27,0.0,4.93,0.0,37.1,0.0,13.64,0.0,0.0,12.89,21.03,5.08,0.33,1.89,0.0,0.0,0.0,4.13
2011-10-13,45.57,0.0,4.97,0.0,38.34,0.0,13.91,0.0,0.0,12.91,21.2,5.39,0.35,1.89,0.0,0.0,0.0,3.99
2011-10-14,46.28,0.0,4.92,0.0,38.59,0.0,14.72,0.0,0.0,12.78,21.27,5.57,0.36,1.94,0.0,0.0,0.0,4.12
2011-10-17,44.68,0.0,4.67,0.0,37.94,0.0,14.49,0.0,0.0,12.2,21.05,5.31,0.34,1.95,0.0,0.0,0.0,3.95
2011-10-18,44.58,0.0,4.83,0.0,38.54,0.0,14.69,0.0,0.0,12.42,21.3,5.64,0.35,1.9,0.0,0.0,0.0,4.13
2011-10-19,36.31,0.0,4.73,0.0,37.8,0.0,14.45,0.0,0.0,11.69,21.16,5.4,0.35,1.92,0.0,0.0,0.0,4.02
2011-10-20,34.08,0.0,4.54,0.0,37.71,0.0,14.52,0.0,0.0,11.36,21.09,5.46,0.33,2.08,0.0,0.0,0.0,3.9
2011-10-21,34.23,0.0,4.72,0.0,38.76,0.0,14.69,0.0,0.0,11.21,21.19,5.33,0.33,2.19,0.0,0.0,0.0,4.02
2011-10-24,34.89,0.0,5.06,0.0,39.52,0.0,14.84,0.0,0.0,11.77,21.21,5.53,0.34,2.21,0.0,0.0,0.0,4.17
2011-10-25,35.32,0.0,4.91,0.0,39.2,0.0,14.51,0.0,0.0,11.43,20.91,5.36,0.33,2.17,0.0,0.0,0.0,3.97
2011-10-26,35.07,0.0,5.1,0.0,39.28,0.0,14.58,0.0,0.0,11.65,20.74,5.34,0.34,2.03,0.0,0.0,0.0,4.1
2011-10-27,33.32,0.0,5.54,0.0,41.62,0.0,14.89,0.0,0.0,12.0,21.26,5.57,0.35,2.14,0.0,0.0,0.0,4.29
2011-10-28,34.14,0.0,5.94,0.0,41.68,0.0,14.93,0.0,0.0,12.02,21.05,5.74,0.36,2.3,0.0,0.0,0.0,4.39
2011-10-31,33.88,0.0,5.83,0.0,40.13,0.0,14.74,0.0,0.0,11.93,20.77,5.46,0.34,2.25,0.0,0.0,0.0,4.17
2011-11-01,33.87,0.0,5.3,0.0,38.91,0.0,14.39,0.0,0.0,11.53,20.27,5.17,0.32,2.12,0.0,0.0,0.0,3.82
2011-11-02,34.36,0.0,5.46,0.0,38.72,0.0,14.55,0.0,0.0,11.6,20.29,5.3,0.32,2.21,0.0,0.0,0.0,3.97
2011-11-03,35.64,0.0,5.73,0.0,40.37,0.0,14.86,0.0,0.0,11.86,20.69,5.7,0.34,2.3,0.0,0.0,0.0,4.26
2011-11-04,35.45,0.0,5.67,0.0,40.54,0.0,14.83,0.0,0.0,12.15,20.48,5.75,0.34,2.25,0.0,0.0,0.0,4.14
2011-11-07,36.6,0.0,5.68,0.0,39.95,0.0,15.13,0.0,0.0,12.27,20.91,5.71,0.34,2.16,0.0,0.0,0.0,4.0
2011-11-08,35.91,0.0,5.75,0.0,41.14,0.0,15.23,0.0,0.0,12.47,21.19,5.77,0.35,2.17,0.0,0.0,0.0,4.16
2011-11-09,35.89,0.0,5.38,0.0,38.38,0.0,14.95,0.0,0.0,12.04,20.44,5.23,0.33,2.23,0.0,0.0,0.0,3.94
2011-11-10,36.18,0.0,5.66,0.0,38.81,0.0,14.8,0.0,0.0,12.35,20.5,5.06,0.33,2.46,0.0,0.0,0.0,4.02
2011-11-11,36.8,0.0,5.95,0.0,39.78,0.0,15.13,0.0,0.0,12.73,20.99,5.3,0.34,2.61,0.0,0.0,0.0,4.2
2011-11-14,36.28,0.0,5.79,0.0,38.45,0.0,15.25,0.0,0.0,12.66,20.87,5.23,0.34,2.56,0.0,0.0,0.0,4.11
2011-11-15,36.6,0.0,5.76,0.0,38.72,0.0,15.34,0.0,0.0,12.86,21.02,5.33,0.34,2.45,0.0,0.0,0.0,4.08
2011-11-16,36.43,0.0,5.68,0.0,37.82,0.0,15.21,0.0,0.0,12.52,20.49,6.58,0.33,2.46,0.0,0.0,0.0,3.96
2011-11-17,35.14,0.0,5.44,0.0,36.71,0.0,14.95,0.0,0.0,11.74,20.07,6.18,0.32,2.41,0.0,0.0,0.0,4.0
2011-11-18,35.06,0.0,5.47,0.0,36.44,0.0,14.8,0.0,0.0,12.5,19.88,6.14,0.32,2.37,0.0,0.0,0.0,4.04
2011-11-21,33.32,0.0,5.42,0.0,36.41,0.0,14.45,0.0,0.0,12.27,19.65,5.95,0.34,2.18,0.0,0.0,0.0,3.87
2011-11-22,33.85,0.0,5.3,0.0,35.48,0.0,14.43,0.0,0.0,11.95,19.48,5.96,0.35,2.14,0.0,0.0,0.0,3.83
2011-11-23,32.93,0.0,5.05,0.0,35.15,0.0,14.18,0.0,0.0,11.42,19.23,5.58,0.33,1.98,0.0,0.0,0.0,3.59
2011-11-25,32.42,0.0,4.99,0.0,34.66,0.0,14.01,0.0,0.0,11.21,19.1,5.37,0.32,2.07,0.0,0.0,0.0,3.49
2011-11-28,31.94,0.0,5.3,0.0,35.89,0.0,14.63,0.0,0.0,11.41,19.55,5.49,0.34,2.19,0.0,0.0,0.0,3.7
2011-11-29,32.22,0.0,5.32,0.0,35.59,0.0,14.5,0.0,0.0,11.26,19.52,5.51,0.34,2.16,0.0,0.0,0.0,3.73
2011-11-30,35.18,0.0,5.69,0.0,37.83,0.0,14.91,0.0,0.0,12.04,20.1,5.85,0.36,2.22,0.0,0.0,0.0,4.12
2011-12-01,34.76,0.0,5.7,0.0,37.64,0.0,15.27,0.0,0.0,11.82,19.87,5.75,0.36,2.26,0.0,0.0,0.0,3.98
2011-12-02,33.74,0.0,5.65,0.0,38.92,0.0,15.43,0.0,0.0,11.76,19.82,5.66,0.36,2.28,0.0,0.0,0.0,4.03
2011-12-05,33.46,0.0,5.76,0.0,39.58,0.0,15.56,0.0,0.0,11.75,20.2,5.6,0.35,2.23,0.0,0.0,0.0,4.2
2011-12-06,34.09,0.0,5.66,0.0,39.83,0.0,15.52,0.0,0.0,12.03,20.17,5.52,0.35,2.15,0.0,0.0,0.0,4.28
2011-12-07,34.21,0.0,5.72,0.0,40.21,0.0,15.51,0.0,0.0,12.44,20.12,5.92,0.35,2.34,0.0,0.0,0.0,4.27
2011-12-08,33.18,0.0,5.47,0.0,39.31,0.0,15.32,0.0,0.0,12.07,19.96,5.68,0.34,2.2,0.0,0.0,0.0,4.11
2011-12-09,33.86,0.0,5.54,0.0,39.82,0.0,15.61,0.0,0.0,12.19,20.2,5.75,0.34,2.25,0.0,0.0,0.0,4.15
2011-12-12,32.86,0.0,5.3,0.0,38.35,0.0,15.56,0.0,0.0,12.04,20.05,5.68,0.33,2.16,0.0,0.0,0.0,4.16
2011-12-13,31.64,0.0,5.18,0.0,37.43,0.0,15.56,0.0,0.0,11.75,20.25,5.48,0.32,2.17,0.0,0.0,0.0,4.12
2011-12-14,30.25,0.0,5.07,0.0,37.38,0.0,15.38,0.0,0.0,11.51,20.11,5.32,0.31,2.06,0.0,0.0,0.0,4.38
2011-12-15,28.8,0.0,5.04,0.0,37.58,0.0,15.41,0.0,0.0,11.36,20.09,5.42,0.31,2.1,0.0,0.0,0.0,4.29
2011-12-16,29.02,0.0,5.13,0.0,37.65,0.0,15.57,0.0,0.0,11.53,20.43,5.55,0.31,2.08,0.0,0.0,0.0,4.29
2011-12-19,28.38,0.0,4.86,0.0,37.38,0.0,15.47,0.0,0.0,11.28,20.06,5.32,0.3,2.06,0.0,0.0,0.0,4.24
2011-12-20,29.3,0.0,5.19,0.0,39.48,0.0,15.68,0.0,0.0,11.86,20.46,5.66,0.32,2.07,0.0,0.0,0.0,4.43
2011-12-21,29.29,0.0,5.08,0.0,39.03,0.0,15.57,0.0,0.0,11.76,20.25,5.41,0.31,2.02,0.0,0.0,0.0,4.33
2011-12-22,28.87,0.0,5.45,0.0,39.39,0.0,15.66,0.0,0.0,12.21,20.28,6.26,0.33,2.12,0.0,0.0,0.0,4.33
2011-12-23,28.8,0.0,5.41,0.0,39.67,0.0,15.75,0.0,0.0,12.06,20.46,6.25,0.32,2.14,0.0,0.0,0.0,4.26
2011-12-27,28.32,0.0,5.38,0.0,39.8,0.0,15.93,0.0,0.0,11.87,20.47,6.1,0.32,2.08,0.0,0.0,0.0,4.17
2011-12-28,27.61,0.0,5.28,0.0,39.67,0.0,15.91,0.0,0.0,11.71,20.29,6.03,0.31,2.0,0.0,0.0,0.0,4.12
2011-12-29,28.04,0.0,5.34,0.0,40.44,0.0,15.98,0.0,0.0,11.73,20.45,6.12,0.32,2.01,0.0,0.0,0.0,4.15
2011-12-30,28.47,0.0,5.4,0.0,40.0,0.0,16.07,0.0,0.0,11.81,20.4,6.14,0.32,2.04,0.0,0.0,0.0,4.13
2012-01-03,30.0,0.0,5.48,0.0,40.41,0.0,16.55,0.0,0.0,11.93,21.04,6.6,0.32,2.0,0.0,0.0,0.0,4.32
2012-01-04,29.39,0.0,5.46,0.0,39.84,0.0,16.62,0.0,0.0,12.1,21.53,6.83,0.33,2.02,0.0,0.0,0.0,4.33
2012-01-05,29.76,0.0,5.46,0.0,39.41,0.0,16.39,0.0,0.0,12.99,21.75,6.99,0.34,1.98,0.0,0.0,0.0,4.46
2012-01-06,29.6,0.0,5.43,0.0,39.16,0.0,16.17,0.0,0.0,13.41,22.09,7.03,0.33,1.93,0.0,0.0,0.0,4.52
2012-01-09,29.82,0.0,5.59,0.0,39.47,0.0,15.48,0.0,0.0,13.52,21.8,7.12,0.33,1.86,0.0,0.0,0.0,4.49
2012-01-10,29.99,0.0,5.71,0.0,39.74,0.0,15.5,0.0,0.0,13.32,21.88,7.08,0.33,1.83,0.0,0.0,0.0,4.34
2012-01-11,29.58,0.0,5.81,0.0,40.05,0.0,15.57,0.0,0.0,13.03,21.79,7.05,0.33,1.98,0.0,0.0,0.0,4.36
2012-01-12,29.36,0.0,5.82,0.0,39.95,0.0,15.66,0.0,0.0,12.99,22.01,7.1,0.32,1.97,0.0,0.0,0.0,4.5
2012-01-13,29.01,0.0,5.66,0.0,39.51,0.0,15.55,0.0,0.0,12.61,22.2,7.06,0.31,1.95,0.0,0.0,0.0,4.54
2012-01-17,27.86,0.0,5.73,0.0,40.76,0.0,15.64,0.0,0.0,12.33,22.21,6.99,0.31,1.95,0.0,0.0,0.0,4.46
2012-01-18,28.18,0.0,5.97,0.0,40.41,0.0,15.74,0.0,0.0,12.9,22.19,7.47,0.32,1.93,0.0,0.0,0.0,4.56
2012-01-19,28.21,0.0,6.22,0.0,40.59,0.0,15.91,0.0,0.0,13.19,22.1,7.7,0.33,1.99,0.0,0.0,0.0,4.58
2012-01-20,27.54,0.0,6.42,0.0,41.35,0.0,14.58,0.0,0.0,13.25,23.35,7.58,0.33,2.0,0.0,0.0,0.0,4.73
2012-01-23,27.82,0.0,6.52,0.0,41.95,0.0,14.57,0.0,0.0,13.62,23.37,7.69,0.33,1.98,0.0,0.0,0.0,4.7
2012-01-24,27.02,0.0,6.53,0.0,41.63,0.0,14.45,0.0,0.0,13.43,23.06,7.76,0.34,1.99,0.0,0.0,0.0,4.68
2012-01-25,29.46,0.0,6.73,0.0,41.4,0.0,14.17,0.0,0.0,13.66,23.23,7.68,0.34,1.97,0.0,0.0,0.0,4.71
2012-01-26,29.62,0.0,6.77,0.0,41.13,0.0,14.13,0.0,0.0,13.44,23.18,7.37,0.34,2.02,0.0,0.0,0.0,4.7
2012-01-27,30.8,0.0,6.82,0.0,41.26,0.0,14.43,0.0,0.0,13.47,22.97,7.26,0.34,2.0,0.0,0.0,0.0,4.8
2012-01-30,29.52,0.0,6.74,0.0,41.11,0.0,14.37,0.0,0.0,13.43,23.27,7.38,0.34,2.02,0.0,0.0,0.0,4.82
2012-01-31,29.32,0.0,6.71,0.0,41.15,0.0,14.43,0.0,0.0,13.26,23.21,7.42,0.34,1.94,0.0,0.0,0.0,4.78
2012-02-01,29.29,0.0,6.9,0.0,42.21,0.0,14.45,0.0,0.0,13.6,23.49,7.52,0.34,1.99,0.0,0.0,0.0,4.89
2012-02-02,29.39,0.0,6.93,0.0,42.52,0.0,14.56,0.0,0.0,14.08,23.54,7.54,0.36,2.0,0.0,0.0,0.0,4.87
2012-02-03,28.55,0.0,7.08,0.0,43.6,0.0,14.83,0.0,0.0,14.19,23.77,7.76,0.36,2.03,0.0,0.0,0.0,4.95
2012-02-06,28.69,0.0,6.92,0.0,43.01,0.0,15.15,0.0,0.0,13.94,23.73,7.55,0.36,2.04,0.0,0.0,0.0,4.95
2012-02-07,28.33,0.0,7.13,0.0,43.19,0.0,15.09,0.0,0.0,13.89,23.85,7.7,0.36,2.36,0.0,0.0,0.0,4.94
2012-02-08,27.83,0.0,7.25,0.0,43.35,0.0,15.17,0.0,0.0,14.01,24.1,7.98,0.37,2.28,0.0,0.0,0.0,5.02
2012-02-09,27.93,0.0,7.24,0.0,43.48,0.0,15.21,0.0,0.0,14.01,24.18,7.97,0.37,2.36,0.0,0.0,0.0,4.94
2012-02-10,27.21,0.0,7.05,0.0,43.31,0.0,15.07,0.0,0.0,13.69,23.97,7.73,0.36,2.27,0.0,0.0,0.0,4.85
2012-02-13,27.06,0.0,7.29,0.0,43.06,0.0,15.23,0.0,0.0,13.6,24.03,7.67,0.37,2.27,0.0,0.0,0.0,4.84
2012-02-14,26.58,0.0,7.32,0.0,43.64,0.0,15.17,0.0,0.0,13.65,23.93,8.15,0.37,2.24,0.0,0.0,0.0,4.66
2012-02-15,26.82,0.0,7.3,0.0,43.46,0.0,15.06,0.0,0.0,13.77,23.77,8.09,0.37,2.32,0.0,0.0,0.0,4.52
2012-02-16,28.68,0.0,7.59,0.0,44.65,0.0,15.09,0.0,0.0,14.27,24.75,8.26,0.38,2.27,0.0,0.0,0.0,4.76
2012-02-17,27.78,0.0,7.42,0.0,44.66,0.0,15.04,0.0,0.0,13.96,24.72,8.23,0.36,2.31,0.0,0.0,0.0,4.95
2012-02-21,28.63,0.0,7.28,0.0,44.22,0.0,15.27,0.0,0.0,13.65,24.87,8.02,0.37,2.33,0.0,0.0,0.0,4.9
2012-02-22,29.42,0.0,7.14,0.0,43.99,0.0,15.12,0.0,0.0,13.65,24.74,7.85,0.36,2.55,0.0,0.0,0.0,4.91
2012-02-23,29.43,0.0,7.29,0.0,44.27,0.0,15.08,0.0,0.0,13.7,24.82,7.64,0.36,2.44,0.0,0.0,0.0,5.07
2012-02-24,28.92,0.0,7.46,0.0,44.32,0.0,15.17,0.0,0.0,13.19,24.9,7.76,0.36,2.38,0.0,0.0,0.0,5.03
2012-02-27,28.54,0.0,7.47,0.0,44.09,0.0,15.16,0.0,0.0,13.08,24.8,8.36,0.35,2.42,0.0,0.0,0.0,4.93
2012-02-28,29.36,0.0,7.52,0.0,45.68,0.0,15.38,0.0,0.0,13.02,25.21,8.67,0.35,2.26,0.0,0.0,0.0,4.81
2012-02-29,28.61,0.0,7.35,0.0,43.6,0.0,15.38,0.0,0.0,12.79,25.11,8.35,0.35,2.22,0.0,0.0,0.0,4.55
2012-03-01,28.96,0.0,7.51,0.0,43.44,0.0,15.48,0.0,0.0,12.88,25.54,8.51,0.35,2.1,0.0,0.0,0.0,4.68
2012-03-02,28.62,0.0,7.46,0.0,43.26,0.0,15.45,0.0,0.0,12.85,25.38,8.45,0.35,2.07,0.0,0.0,0.0,4.51
2012-03-05,28.34,0.0,7.07,0.0,43.11,0.0,15.28,0.0,0.0,12.62,25.16,8.01,0.34,2.06,0.0,0.0,0.0,4.55
2012-03-06,27.84,0.0,6.9,0.0,42.82,0.0,15.05,0.0,0.0,12.47,24.97,7.81,0.34,2.05,0.0,0.0,0.0,4.48
2012-03-07,27.9,0.0,7.17,0.0,43.68,0.0,15.09,0.0,0.0,12.63,25.19,7.9,0.34,2.1,0.0,0.0,0.0,4.64
2012-03-08,28.4,0.0,7.47,0.0,44.33,0.0,15.1,0.0,0.0,12.76,25.32,7.97,0.34,1.91,0.0,0.0,0.0,4.73
2012-03-09,28.66,0.0,7.58,0.0,44.68,0.0,14.93,0.0,0.0,12.68,25.31,8.14,0.34,1.77,0.0,0.0,0.0,4.83
2012-03-12,27.78,0.0,7.5,0.0,44.51,0.0,15.05,0.0,0.0,12.83,25.35,7.89,0.33,1.7,0.0,0.0,0.0,4.7
2012-03-13,27.78,0.0,7.76,0.0,45.57,0.0,15.37,0.0,0.0,13.2,25.85,8.29,0.34,1.8,0.0,0.0,0.0,4.85
2012-03-14,26.54,0.0,7.76,0.0,45.29,0.0,15.32,0.0,0.0,13.11,25.92,8.38,0.33,1.78,0.0,0.0,0.0,4.77
2012-03-15,26.38,0.0,8.25,0.0,46.09,0.0,15.45,0.0,0.0,13.33,25.99,8.62,0.33,1.8,0.0,0.0,0.0,4.94
2012-03-16,26.63,0.0,8.2,0.0,45.99,0.0,15.55,0.0,0.0,13.12,25.79,8.61,0.33,1.8,0.0,0.0,0.0,4.9
2012-03-19,26.14,0.0,8.18,0.0,46.28,0.0,15.77,0.0,0.0,13.17,25.47,8.43,0.34,1.77,0.0,0.0,0.0,5.06
2012-03-20,26.47,0.0,8.06,0.0,46.45,0.0,15.76,0.0,0.0,13.44,25.31,8.37,0.33,1.71,0.0,0.0,0.0,5.06
2012-03-21,26.09,0.0,8.04,0.0,46.36,0.0,15.92,0.0,0.0,13.43,25.24,8.54,0.33,1.61,0.0,0.0,0.0,4.94
